HYY_EDDY233.H_storage_flux,HYY_EDDY233.Qc_H,HYY_EDDY233.F_c,HYY_EDDY233.tau,HYY_META.T42,HYY_EDDYMAST.MO_length_270,HYY_META.T168,HYY_EDDY233.LE,HYY_META.T504,HYY_EDDY233.MO_length,HYY_EDDY233.u_star_460,HYY_EDDY233.E,HYY_EDDY233.wind_dir,HYY_EDDY233.CO2_storage_flux,HYY_EDDY233.H,HYY_META.T672,HYY_EDDY233.LE_storage_flux,HYY_EDDY233.MO_length_460,HYY_EDDY233.Qc_F_c,HYY_EDDY233.Qc_LE,HYY_EDDY233.Qc_tau,HYY_EDDY233.U,HYY_EDDY233.u_star,HYY_META.T84,HYY_EDDYMAST.u_star_270,HYY_META.T336,datetime,VAR_EDDY.H,VAR_EDDY.LE,VAR_EDDY.E,VAR_EDDY.F_c,VAR_EDDY.tau,VAR_EDDY.u_star,VAR_EDDY.MO_length,VAR_EDDY.U,VAR_EDDY.wind_dir,VAR_EDDY.Qc_H,VAR_EDDY.Qc_LE,VAR_EDDY.Qc_F_c,VAR_EDDY.Qc_tau,VAR_EDDY.CO2_storage_flux,VAR_EDDY.H_storage_flux,VAR_EDDY.LE_storage_flux
-1.47084,,,,,655.68561,,,,,,,,-0.13106,,,-0.34597,,,,,,,,0.54201,,2024-11-26T21:30:00.0,,,,,,0.54201,655.68561,,,,,,,-0.13106,-1.47084,-0.34597
-1.07832,,,,,327.71539,,,,,,,,0.11974,,,-0.08709,,,,,,,,0.39772,,2024-11-26T22:00:00.0,,,,,,0.39772,327.71539,,,,,,,0.11974,-1.07832,-0.08709
-0.09071,,,,,460.05621,,,,,,,,0.22373,,,0.69131,,,,,,,,0.40813,,2024-11-26T22:30:00.0,,,,,,0.40813,460.05621,,,,,,,0.22373,-0.09071,0.69131
1.81712,,,,,635.70282,,,,,,,,0.12928,,,0.39651,,,,,,,,0.50358,,2024-11-26T23:00:00.0,,,,,,0.50358,635.70282,,,,,,,0.12928,1.81712,0.39651
-0.35376,,,,,267.37241,,,,,,,,0.17472,,,0.54837,,,,,,,,0.38517,,2024-11-26T23:30:00.0,,,,,,0.38517,267.37241,,,,,,,0.17472,-0.35376,0.54837
-3.98278,,,,,146.0273,,,,,,,,0.45322,,,-0.72455,,,,,,,,0.2809,,2024-11-27T00:00:00.0,,,,,,0.2809,146.0273,,,,,,,0.45322,-3.98278,-0.72455
-3.33836,,,,,37.34605,,,,,,,,-0.19986,,,-1.74366,,,,,,,,0.15278,,2024-11-27T00:30:00.0,,,,,,0.15278,37.34605,,,,,,,-0.19986,-3.33836,-1.74366
-2.70077,,,,,33.02408,,,,,,,,0.39653,,,-0.12974,,,,,,,,0.15204,,2024-11-27T01:00:00.0,,,,,,0.15204,33.02408,,,,,,,0.39653,-2.70077,-0.12974
2.83103,,,,,15.46421,,,,,,,,0.04933,,,3.4113,,,,,,,,0.11085,,2024-11-27T01:30:00.0,,,,,,0.11085,15.46421,,,,,,,0.04933,2.83103,3.4113
1.67173,,,,,60.00924,,,,,,,,0.10977,,,1.14644,,,,,,,,0.19023,,2024-11-27T02:00:00.0,,,,,,0.19023,60.00924,,,,,,,0.10977,1.67173,1.14644
0.93039,,,,,128.72971,,,,,,,,0.22756,,,0.92752,,,,,,,,0.26338,,2024-11-27T02:30:00.0,,,,,,0.26338,128.72971,,,,,,,0.22756,0.93039,0.92752
1.65375,,,,,68.15101,,,,,,,,-0.14285,,,2.40326,,,,,,,,0.18383,,2024-11-27T03:00:00.0,,,,,,0.18383,68.15101,,,,,,,-0.14285,1.65375,2.40326
-0.79049,,,,,226.7588,,,,,,,,-0.71978,,,-0.84331,,,,,,,,0.29553,,2024-11-27T03:30:00.0,,,,,,0.29553,226.7588,,,,,,,-0.71978,-0.79049,-0.84331
-0.44432,,,,,75.38175,,,,,,,,-0.47729,,,-1.53651,,,,,,,,0.1926,,2024-11-27T04:00:00.0,,,,,,0.1926,75.38175,,,,,,,-0.47729,-0.44432,-1.53651
0.96099,,,,,127.6742,,,,,,,,-0.13953,,,-1.29993,,,,,,,,0.24599,,2024-11-27T04:30:00.0,,,,,,0.24599,127.6742,,,,,,,-0.13953,0.96099,-1.29993
-0.33353,,,,,24.41378,,,,,,,,-0.00329,,,-0.72394,,,,,,,,0.10899,,2024-11-27T05:00:00.0,,,,,,0.10899,24.41378,,,,,,,-0.00329,-0.33353,-0.72394
0.05978,,,,,182.80679,,,,,,,,0.16171,,,0.08932,,,,,,,,0.19595,,2024-11-27T05:30:00.0,,,,,,0.19595,182.80679,,,,,,,0.16171,0.05978,0.08932
-0.96616,,,,,300.3754,,,,,,,,0.34178,,,1.16016,,,,,,,,0.2256,,2024-11-27T06:00:00.0,,,,,,0.2256,300.3754,,,,,,,0.34178,-0.96616,1.16016
-0.45728,,,,,43.77219,,,,,,,,0.04499,,,-0.68686,,,,,,,,0.13812,,2024-11-27T06:30:00.0,,,,,,0.13812,43.77219,,,,,,,0.04499,-0.45728,-0.68686
-0.08718,,,,,71.51289,,,,,,,,0.06786,,,-0.3425,,,,,,,,0.20575,,2024-11-27T07:00:00.0,,,,,,0.20575,71.51289,,,,,,,0.06786,-0.08718,-0.3425
-1.3712,,,,,100.4355,,,,,,,,-0.29719,,,-1.50841,,,,,,,,0.23839,,2024-11-27T07:30:00.0,,,,,,0.23839,100.4355,,,,,,,-0.29719,-1.3712,-1.50841
-0.3367,,,,,99.24837,,,,,,,,0.0876,,,0.58324,,,,,,,,0.22537,,2024-11-27T08:00:00.0,,,,,,0.22537,99.24837,,,,,,,0.0876,-0.3367,0.58324
-0.59999,,,,,266.54071,,,,,,,,0.18828,,,-0.98749,,,,,,,,0.34535,,2024-11-27T08:30:00.0,,,,,,0.34535,266.54071,,,,,,,0.18828,-0.59999,-0.98749
-0.26534,,,,,172.1353,,,,,,,,0.14639,,,0.9852,,,,,,,,0.27575,,2024-11-27T09:00:00.0,,,,,,0.27575,172.1353,,,,,,,0.14639,-0.26534,0.9852
-0.71924,,,,,217.62801,,,,,,,,0.21161,,,-0.12003,,,,,,,,0.28528,,2024-11-27T09:30:00.0,,,,,,0.28528,217.62801,,,,,,,0.21161,-0.71924,-0.12003
-0.15106,,,,,368.9642,,,,,,,,-0.08582,,,0.29714,,,,,,,,0.26193,,2024-11-27T10:00:00.0,,,,,,0.26193,368.9642,,,,,,,-0.08582,-0.15106,0.29714
-1.15757,,,,,600.86108,,,,,,,,-0.25162,,,-0.36206,,,,,,,,0.33152,,2024-11-27T10:30:00.0,,,,,,0.33152,600.86108,,,,,,,-0.25162,-1.15757,-0.36206
-0.18948,,,,,1025.36597,,,,,,,,0.50235,,,0.61473,,,,,,,,0.31936,,2024-11-27T11:00:00.0,,,,,,0.31936,1025.36597,,,,,,,0.50235,-0.18948,0.61473
0.68108,,,,,590.14008,,,,,,,,-0.19466,,,0.83998,,,,,,,,0.2272,,2024-11-27T11:30:00.0,,,,,,0.2272,590.14008,,,,,,,-0.19466,0.68108,0.83998
2.34169,,,,,509.8175,,,,,,,,-0.59543,,,1.79739,,,,,,,,0.21747,,2024-11-27T12:00:00.0,,,,,,0.21747,509.8175,,,,,,,-0.59543,2.34169,1.79739
2.98134,,,,,-583.7243,,,,,,,,-0.18324,,,2.67716,,,,,,,,0.24243,,2024-11-27T12:30:00.0,,,,,,0.24243,-583.7243,,,,,,,-0.18324,2.98134,2.67716
2.00291,,,,,-2806.11499,,,,,,,,0.36783,,,0.76917,,,,,,,,0.28035,,2024-11-27T13:00:00.0,,,,,,0.28035,-2806.11499,,,,,,,0.36783,2.00291,0.76917
1.3541,,,,,1224.04797,,,,,,,,0.43251,,,2.03598,,,,,,,,0.26129,,2024-11-27T13:30:00.0,,,,,,0.26129,1224.04797,,,,,,,0.43251,1.3541,2.03598
0.38521,,,,,1468.66394,,,,,,,,-0.74422,,,-0.31892,,,,,,,,0.24189,,2024-11-27T14:00:00.0,,,,,,0.24189,1468.66394,,,,,,,-0.74422,0.38521,-0.31892
-0.84475,,,,,351.22672,,,,,,,,0.0386,,,-1.30657,,,,,,,,0.22948,,2024-11-27T14:30:00.0,,,,,,0.22948,351.22672,,,,,,,0.0386,-0.84475,-1.30657
-1.83405,,,,,338.37,,,,,,,,0.20074,,,-1.92657,,,,,,,,0.24549,,2024-11-27T15:00:00.0,,,,,,0.24549,338.37,,,,,,,0.20074,-1.83405,-1.92657
-1.44091,,,,,339.91229,,,,,,,,0.11866,,,-1.30113,,,,,,,,0.24425,,2024-11-27T15:30:00.0,,,,,,0.24425,339.91229,,,,,,,0.11866,-1.44091,-1.30113
-1.73057,,,,,209.3358,,,,,,,,0.11249,,,-1.64667,,,,,,,,0.22117,,2024-11-27T16:00:00.0,,,,,,0.22117,209.3358,,,,,,,0.11249,-1.73057,-1.64667
-1.83941,,,,,350.50339,,,,,,,,0.25981,,,-1.84483,,,,,,,,0.28209,,2024-11-27T16:30:00.0,,,,,,0.28209,350.50339,,,,,,,0.25981,-1.83941,-1.84483
-2.21653,,,,,301.1095,,,,,,,,0.34669,,,-1.03358,,,,,,,,0.28528,,2024-11-27T17:00:00.0,,,,,,0.28528,301.1095,,,,,,,0.34669,-2.21653,-1.03358
0.02796,,,,,390.2424,,,,,,,,-0.07176,,,-0.36035,,,,,,,,0.30107,,2024-11-27T17:30:00.0,,,,,,0.30107,390.2424,,,,,,,-0.07176,0.02796,-0.36035
-0.86374,,,,,300.92371,,,,,,,,0.59951,,,-0.41802,,,,,,,,0.25852,,2024-11-27T18:00:00.0,,,,,,0.25852,300.92371,,,,,,,0.59951,-0.86374,-0.41802
-0.95471,,,,,337.19049,,,,,,,,0.2652,,,-1.60736,,,,,,,,0.26325,,2024-11-27T18:30:00.0,,,,,,0.26325,337.19049,,,,,,,0.2652,-0.95471,-1.60736
-1.90208,,,,,469.46661,,,,,,,,0.17765,,,-2.24108,,,,,,,,0.32273,,2024-11-27T19:00:00.0,,,,,,0.32273,469.46661,,,,,,,0.17765,-1.90208,-2.24108
-0.61694,,,,,590.69482,,,,,,,,-0.0692,,,-0.30552,,,,,,,,0.38105,,2024-11-27T19:30:00.0,,,,,,0.38105,590.69482,,,,,,,-0.0692,-0.61694,-0.30552
0.99216,,,,,261.4064,,,,,,,,-0.00418,,,1.88626,,,,,,,,0.26966,,2024-11-27T20:00:00.0,,,,,,0.26966,261.4064,,,,,,,-0.00418,0.99216,1.88626
-0.12396,,,,,279.17999,,,,,,,,-0.10142,,,-0.14916,,,,,,,,0.2734,,2024-11-27T20:30:00.0,,,,,,0.2734,279.17999,,,,,,,-0.10142,-0.12396,-0.14916
0.36266,,,,,338.43869,,,,,,,,-0.52271,,,-0.65327,,,,,,,,0.30089,,2024-11-27T21:00:00.0,,,,,,0.30089,338.43869,,,,,,,-0.52271,0.36266,-0.65327
-1.7389,,,,,627.74908,,,,,,,,0.0485,,,-1.16336,,,,,,,,0.30326,,2024-11-27T21:30:00.0,,,,,,0.30326,627.74908,,,,,,,0.0485,-1.7389,-1.16336
-1.28255,,,,,589.68347,,,,,,,,0.16344,,,-1.19527,,,,,,,,0.31786,,2024-11-27T22:00:00.0,,,,,,0.31786,589.68347,,,,,,,0.16344,-1.28255,-1.19527
-0.9394,,,,,,,,,,,,,0.35239,,,0.00147,,,,,,,,,,2024-11-27T22:30:00.0,,,,,,,,,,,,,,0.35239,-0.9394,0.00147
-1.34771,,,,,150.73489,,,,,,,,0.31477,,,-0.90211,,,,,,,,0.24437,,2024-11-27T23:00:00.0,,,,,,0.24437,150.73489,,,,,,,0.31477,-1.34771,-0.90211
-1.77823,,,,,430.68311,,,,,,,,0.09053,,,-1.65391,,,,,,,,0.28005,,2024-11-27T23:30:00.0,,,,,,0.28005,430.68311,,,,,,,0.09053,-1.77823,-1.65391
-0.6804,,,,,209.6951,,,,,,,,-0.17226,,,-0.10711,,,,,,,,0.25714,,2024-11-28T00:00:00.0,,,,,,0.25714,209.6951,,,,,,,-0.17226,-0.6804,-0.10711
-1.49867,,,,,605.17688,,,,,,,,0.16184,,,-1.70162,,,,,,,,0.31909,,2024-11-28T00:30:00.0,,,,,,0.31909,605.17688,,,,,,,0.16184,-1.49867,-1.70162
-1.76521,,,,,252.73669,,,,,,,,-0.08519,,,-1.38901,,,,,,,,0.24968,,2024-11-28T01:00:00.0,,,,,,0.24968,252.73669,,,,,,,-0.08519,-1.76521,-1.38901
-1.55789,,,,,444.60419,,,,,,,,0.18622,,,-0.96668,,,,,,,,0.27305,,2024-11-28T01:30:00.0,,,,,,0.27305,444.60419,,,,,,,0.18622,-1.55789,-0.96668
-2.12313,,,,,,,,,,,,,0.60195,,,-2.34917,,,,,,,,,,2024-11-28T02:00:00.0,,,,,,,,,,,,,,0.60195,-2.12313,-2.34917
-2.16433,,,,,440.55811,,,,,,,,0.15337,,,-2.20215,,,,,,,,0.25611,,2024-11-28T02:30:00.0,,,,,,0.25611,440.55811,,,,,,,0.15337,-2.16433,-2.20215
-1.53912,,,,,484.12189,,,,,,,,0.08833,,,0.0592,,,,,,,,0.23281,,2024-11-28T03:00:00.0,,,,,,0.23281,484.12189,,,,,,,0.08833,-1.53912,0.0592
-0.73111,,,,,684.86072,,,,,,,,0.02432,,,-0.52582,,,,,,,,0.23814,,2024-11-28T03:30:00.0,,,,,,0.23814,684.86072,,,,,,,0.02432,-0.73111,-0.52582
-1.96257,,,,,337.6619,,,,,,,,0.20059,,,-1.93252,,,,,,,,0.2095,,2024-11-28T04:00:00.0,,,,,,0.2095,337.6619,,,,,,,0.20059,-1.96257,-1.93252
-1.41311,,,,,586.66779,,,,,,,,0.00505,,,-1.05689,,,,,,,,0.28137,,2024-11-28T04:30:00.0,,,,,,0.28137,586.66779,,,,,,,0.00505,-1.41311,-1.05689
-0.64666,,,,,,,,,,,,,-0.26623,,,-1.29833,,,,,,,,,,2024-11-28T05:00:00.0,,,,,,,,,,,,,,-0.26623,-0.64666,-1.29833
-2.86643,,,,,7273.82178,,,,,,,,-0.53613,,,-1.80721,,,,,,,,0.22083,,2024-11-28T05:30:00.0,,,,,,0.22083,7273.82178,,,,,,,-0.53613,-2.86643,-1.80721
0.23324,,,,,240.12621,,,,,,,,-0.2532,,,0.03426,,,,,,,,0.20177,,2024-11-28T06:00:00.0,,,,,,0.20177,240.12621,,,,,,,-0.2532,0.23324,0.03426
0.32489,,,,,,,,,,,,,0.1398,,,0.40569,,,,,,,,,,2024-11-28T06:30:00.0,,,,,,,,,,,,,,0.1398,0.32489,0.40569
0.11369,,,,,543.21112,,,,,,,,0.04684,,,-0.25486,,,,,,,,0.19014,,2024-11-28T07:00:00.0,,,,,,0.19014,543.21112,,,,,,,0.04684,0.11369,-0.25486
-2.02905,,,,,111.5153,,,,,,,,0.31937,,,-2.24118,,,,,,,,0.16693,,2024-11-28T07:30:00.0,,,,,,0.16693,111.5153,,,,,,,0.31937,-2.02905,-2.24118
-0.49095,,,,,50.96781,,,,,,,,-0.51067,,,-0.42718,,,,,,,,0.14948,,2024-11-28T08:00:00.0,,,,,,0.14948,50.96781,,,,,,,-0.51067,-0.49095,-0.42718
0.01778,,,,,42.61132,,,,,,,,0.93025,,,0.04492,,,,,,,,0.07681,,2024-11-28T08:30:00.0,,,,,,0.07681,42.61132,,,,,,,0.93025,0.01778,0.04492
-0.81392,,,,,339.13339,,,,,,,,0.73745,,,-0.35612,,,,,,,,0.20377,,2024-11-28T09:00:00.0,,,,,,0.20377,339.13339,,,,,,,0.73745,-0.81392,-0.35612
-1.22261,,,,,417.94821,,,,,,,,0.39222,,,-0.29953,,,,,,,,0.22887,,2024-11-28T09:30:00.0,,,,,,0.22887,417.94821,,,,,,,0.39222,-1.22261,-0.29953
-0.67273,,,,,2414.10107,,,,,,,,-0.05578,,,-0.92889,,,,,,,,0.32725,,2024-11-28T10:00:00.0,,,,,,0.32725,2414.10107,,,,,,,-0.05578,-0.67273,-0.92889
0.72634,,,,,-1666.04297,,,,,,,,0.14498,,,0.95387,,,,,,,,0.34736,,2024-11-28T10:30:00.0,,,,,,0.34736,-1666.04297,,,,,,,0.14498,0.72634,0.95387
1.30659,,,,,-613.08801,,,,,,,,-0.09323,,,1.64354,,,,,,,,0.27114,,2024-11-28T11:00:00.0,,,,,,0.27114,-613.08801,,,,,,,-0.09323,1.30659,1.64354
-0.15344,,,,,-380.1669,,,,,,,,-0.08869,,,-0.68968,,,,,,,,0.3056,,2024-11-28T11:30:00.0,,,,,,0.3056,-380.1669,,,,,,,-0.08869,-0.15344,-0.68968
1.08964,,,,,-687.04749,,,,,,,,-0.07766,,,1.54645,,,,,,,,0.29944,,2024-11-28T12:00:00.0,,,,,,0.29944,-687.04749,,,,,,,-0.07766,1.08964,1.54645
0.35572,,,,,-478.83279,,,,,,,,-0.7316,,,0.36467,,,,,,,,0.31481,,2024-11-28T12:30:00.0,,,,,,0.31481,-478.83279,,,,,,,-0.7316,0.35572,0.36467
-0.49584,,,,,-569.01318,,,,,,,,-0.62619,,,-1.48356,,,,,,,,0.33783,,2024-11-28T13:00:00.0,,,,,,0.33783,-569.01318,,,,,,,-0.62619,-0.49584,-1.48356
-0.59258,,,,,392.80811,,,,,,,,-0.30583,,,-1.36288,,,,,,,,0.28545,,2024-11-28T13:30:00.0,,,,,,0.28545,392.80811,,,,,,,-0.30583,-0.59258,-1.36288
-1.14721,,,,,861.60059,,,,,,,,-0.44905,,,-1.6157,,,,,,,,0.35653,,2024-11-28T14:00:00.0,,,,,,0.35653,861.60059,,,,,,,-0.44905,-1.14721,-1.6157
-6.94221,,,,,793.13208,,,,,,,,-0.601,,,-4.86167,,,,,,,,0.48201,,2024-11-28T14:30:00.0,,,,,,0.48201,793.13208,,,,,,,-0.601,-6.94221,-4.86167
-5.55626,,,,,1522.34998,,,,,,,,-0.24395,,,-4.14335,,,,,,,,0.42513,,2024-11-28T15:00:00.0,,,,,,0.42513,1522.34998,,,,,,,-0.24395,-5.55626,-4.14335
-0.7147,,,,,743.63232,,,,,,,,0.24191,,,-1.43455,,,,,,,,0.33103,,2024-11-28T15:30:00.0,,,,,,0.33103,743.63232,,,,,,,0.24191,-0.7147,-1.43455
-0.82741,,,,,763.82391,,,,,,,,0.04897,,,-0.78643,,,,,,,,0.36216,,2024-11-28T16:00:00.0,,,,,,0.36216,763.82391,,,,,,,0.04897,-0.82741,-0.78643
-0.16903,,,,,442.94019,,,,,,,,0.09717,,,0.03136,,,,,,,,0.34811,,2024-11-28T16:30:00.0,,,,,,0.34811,442.94019,,,,,,,0.09717,-0.16903,0.03136
0.06142,,,,,527.17969,,,,,,,,-0.19486,,,-0.69808,,,,,,,,0.36287,,2024-11-28T17:00:00.0,,,,,,0.36287,527.17969,,,,,,,-0.19486,0.06142,-0.69808
0.13802,,,,,798.14978,,,,,,,,0.09737,,,0.75572,,,,,,,,0.39949,,2024-11-28T17:30:00.0,,,,,,0.39949,798.14978,,,,,,,0.09737,0.13802,0.75572
0.13845,,,,,657.36011,,,,,,,,-0.14899,,,0.1986,,,,,,,,0.37698,,2024-11-28T18:00:00.0,,,,,,0.37698,657.36011,,,,,,,-0.14899,0.13845,0.1986
-0.27036,,,,,246.0237,,,,,,,,-0.46856,,,-1.01918,,,,,,,,0.25794,,2024-11-28T18:30:00.0,,,,,,0.25794,246.0237,,,,,,,-0.46856,-0.27036,-1.01918
-0.69748,,,,,366.9433,,,,,,,,-0.24735,,,-1.29732,,,,,,,,0.3968,,2024-11-28T19:00:00.0,,,,,,0.3968,366.9433,,,,,,,-0.24735,-0.69748,-1.29732
-0.29008,,,,,529.54602,,,,,,,,0.74892,,,0.01397,,,,,,,,0.39013,,2024-11-28T19:30:00.0,,,,,,0.39013,529.54602,,,,,,,0.74892,-0.29008,0.01397
0.68602,,,,,511.23099,,,,,,,,1.02761,,,0.66635,,,,,,,,0.33244,,2024-11-28T20:00:00.0,,,,,,0.33244,511.23099,,,,,,,1.02761,0.68602,0.66635
-0.61037,,,,,521.9801,,,,,,,,0.76941,,,-0.57532,,,,,,,,0.35875,,2024-11-28T20:30:00.0,,,,,,0.35875,521.9801,,,,,,,0.76941,-0.61037,-0.57532
-0.50924,,,,,482.52499,,,,,,,,0.16277,,,-0.2892,,,,,,,,0.30696,,2024-11-28T21:00:00.0,,,,,,0.30696,482.52499,,,,,,,0.16277,-0.50924,-0.2892
0.20255,,,,,473.1767,,,,,,,,0.14166,,,-0.20716,,,,,,,,0.31833,,2024-11-28T21:30:00.0,,,,,,0.31833,473.1767,,,,,,,0.14166,0.20255,-0.20716
-0.94367,,,,,279.6665,,,,,,,,-0.02243,,,-1.17349,,,,,,,,0.2742,,2024-11-28T22:00:00.0,,,,,,0.2742,279.6665,,,,,,,-0.02243,-0.94367,-1.17349
-0.98157,,,,,270.29541,,,,,,,,-0.27879,,,-0.58052,,,,,,,,0.27193,,2024-11-28T22:30:00.0,,,,,,0.27193,270.29541,,,,,,,-0.27879,-0.98157,-0.58052
-2.71644,,,,,790.0285,,,,,,,,-1.325,,,-2.11589,,,,,,,,0.29017,,2024-11-28T23:00:00.0,,,,,,0.29017,790.0285,,,,,,,-1.325,-2.71644,-2.11589
-2.21855,,,,,508.50769,,,,,,,,-0.69756,,,-2.08963,,,,,,,,0.25466,,2024-11-28T23:30:00.0,,,,,,0.25466,508.50769,,,,,,,-0.69756,-2.21855,-2.08963
-4.35305,,,,,769.55908,,,,,,,,-0.92923,,,-2.93386,,,,,,,,0.36847,,2024-11-29T00:00:00.0,,,,,,0.36847,769.55908,,,,,,,-0.92923,-4.35305,-2.93386
-6.71154,,,,,946.67963,,,,,,,,-0.62096,,,-5.67996,,,,,,,,0.38866,,2024-11-29T00:30:00.0,,,,,,0.38866,946.67963,,,,,,,-0.62096,-6.71154,-5.67996
-3.11419,,,,,2358.98901,,,,,,,,0.21246,,,-2.34684,,,,,,,,0.38587,,2024-11-29T01:00:00.0,,,,,,0.38587,2358.98901,,,,,,,0.21246,-3.11419,-2.34684
-2.24671,,,,,2721.65405,,,,,,,,0.21259,,,-1.54042,,,,,,,,0.49283,,2024-11-29T01:30:00.0,,,,,,0.49283,2721.65405,,,,,,,0.21259,-2.24671,-1.54042
-2.11791,,,,,5892.0249,,,,,,,,1.04522,,,-1.08761,,,,,,,,0.53514,,2024-11-29T02:00:00.0,,,,,,0.53514,5892.0249,,,,,,,1.04522,-2.11791,-1.08761
-0.32174,,,,,6522.65576,,,,,,,,0.58202,,,-0.22414,,,,,,,,0.43186,,2024-11-29T02:30:00.0,,,,,,0.43186,6522.65576,,,,,,,0.58202,-0.32174,-0.22414
3.25071,,,,,620.21069,,,,,,,,-0.92327,,,2.45636,,,,,,,,0.43277,,2024-11-29T03:00:00.0,,,,,,0.43277,620.21069,,,,,,,-0.92327,3.25071,2.45636
4.46239,,,,,223.2227,,,,,,,,-0.12981,,,0.7025,,,,,,,,0.33766,,2024-11-29T03:30:00.0,,,,,,0.33766,223.2227,,,,,,,-0.12981,4.46239,0.7025
1.94135,,,,,375.1015,,,,,,,,0.38678,,,0.25197,,,,,,,,0.38098,,2024-11-29T04:00:00.0,,,,,,0.38098,375.1015,,,,,,,0.38678,1.94135,0.25197
2.29906,,,,,625.69287,,,,,,,,-0.47426,,,0.16065,,,,,,,,0.51047,,2024-11-29T04:30:00.0,,,,,,0.51047,625.69287,,,,,,,-0.47426,2.29906,0.16065
-0.95719,,,,,744.2287,,,,,,,,0.14417,,,-2.22743,,,,,,,,0.52207,,2024-11-29T05:00:00.0,,,,,,0.52207,744.2287,,,,,,,0.14417,-0.95719,-2.22743
-2.90836,,,,,1513.22302,,,,,,,,-0.02742,,,-0.50328,,,,,,,,0.56012,,2024-11-29T05:30:00.0,,,,,,0.56012,1513.22302,,,,,,,-0.02742,-2.90836,-0.50328
-4.43826,,,,,2029.87695,,,,,,,,-0.17955,,,-3.22384,,,,,,,,0.55962,,2024-11-29T06:00:00.0,,,,,,0.55962,2029.87695,,,,,,,-0.17955,-4.43826,-3.22384
-9.10144,,,,,80306.36719,,,,,,,,-0.06008,,,-3.24191,,,,,,,,0.62549,,2024-11-29T06:30:00.0,,,,,,0.62549,80306.36719,,,,,,,-0.06008,-9.10144,-3.24191
-9.26062,,,,,-8074.23486,,,,,,,,-0.0702,,,-6.93954,,,,,,,,0.64606,,2024-11-29T07:00:00.0,,,,,,0.64606,-8074.23486,,,,,,,-0.0702,-9.26062,-6.93954
-10.14782,,,,,31094.66992,,,,,,,,-1.12044,,,-11.25754,,,,,,,,0.76229,,2024-11-29T07:30:00.0,,,,,,0.76229,31094.66992,,,,,,,-1.12044,-10.14782,-11.25754
-0.55507,,,,,-12489.59961,,,,,,,,-0.70883,,,-2.26102,,,,,,,,0.77037,,2024-11-29T08:00:00.0,,,,,,0.77037,-12489.59961,,,,,,,-0.70883,-0.55507,-2.26102
2.5273,,,,,4553.87207,,,,,,,,-0.35362,,,-0.08788,,,,,,,,0.73364,,2024-11-29T08:30:00.0,,,,,,0.73364,4553.87207,,,,,,,-0.35362,2.5273,-0.08788
1.69439,,,,,5534.82178,,,,,,,,0.0046,,,0.94895,,,,,,,,0.67103,,2024-11-29T09:00:00.0,,,,,,0.67103,5534.82178,,,,,,,0.0046,1.69439,0.94895
1.87275,,,,,9692.02441,,,,,,,,0.0943,,,0.26264,,,,,,,,0.73002,,2024-11-29T09:30:00.0,,,,,,0.73002,9692.02441,,,,,,,0.0943,1.87275,0.26264
-1.43633,,,,,7153.81494,,,,,,,,-0.53518,,,-1.47083,,,,,,,,0.72628,,2024-11-29T10:00:00.0,,,,,,0.72628,7153.81494,,,,,,,-0.53518,-1.43633,-1.47083
1.12764,,,,,4451.67383,,,,,,,,-0.29727,,,-1.31926,,,,,,,,0.65006,,2024-11-29T10:30:00.0,,,,,,0.65006,4451.67383,,,,,,,-0.29727,1.12764,-1.31926
3.33916,,,,,9365.1709,,,,,,,,-0.13601,,,-0.86821,,,,,,,,0.79545,,2024-11-29T11:00:00.0,,,,,,0.79545,9365.1709,,,,,,,-0.13601,3.33916,-0.86821
1.17318,,,,,11250.12988,,,,,,,,0.04529,,,0.37153,,,,,,,,0.77245,,2024-11-29T11:30:00.0,,,,,,0.77245,11250.12988,,,,,,,0.04529,1.17318,0.37153
0.80572,,,,,5161.8042,,,,,,,,0.08819,,,2.54411,,,,,,,,0.77402,,2024-11-29T12:00:00.0,,,,,,0.77402,5161.8042,,,,,,,0.08819,0.80572,2.54411
-1.3724,,,,,24787.28906,,,,,,,,0.36946,,,-1.19814,,,,,,,,0.78997,,2024-11-29T12:30:00.0,,,,,,0.78997,24787.28906,,,,,,,0.36946,-1.3724,-1.19814
-2.28511,,,,,-12577.94043,,,,,,,,-0.10294,,,-1.98838,,,,,,,,0.76509,,2024-11-29T13:00:00.0,,,,,,0.76509,-12577.94043,,,,,,,-0.10294,-2.28511,-1.98838
-2.15333,,,,,4153.24023,,,,,,,,-0.12616,,,-0.9324,,,,,,,,0.73966,,2024-11-29T13:30:00.0,,,,,,0.73966,4153.24023,,,,,,,-0.12616,-2.15333,-0.9324
-2.12384,,,,,2641.57788,,,,,,,,0.12156,,,-1.35966,,,,,,,,0.68156,,2024-11-29T14:00:00.0,,,,,,0.68156,2641.57788,,,,,,,0.12156,-2.12384,-1.35966
-2.83345,,,,,1318.18799,,,,,,,,0.24575,,,-0.55928,,,,,,,,0.59355,,2024-11-29T14:30:00.0,,,,,,0.59355,1318.18799,,,,,,,0.24575,-2.83345,-0.55928
-1.59923,,,,,653.0578,,,,,,,,0.04101,,,0.35708,,,,,,,,0.55447,,2024-11-29T15:00:00.0,,,,,,0.55447,653.0578,,,,,,,0.04101,-1.59923,0.35708
