HYY_EDDY233.H_storage_flux,HYY_EDDY233.Qc_H,HYY_EDDY233.F_c,HYY_EDDY233.tau,HYY_META.T42,HYY_EDDYMAST.MO_length_270,HYY_META.T168,HYY_EDDY233.LE,HYY_META.T504,HYY_EDDY233.MO_length,HYY_EDDY233.u_star_460,HYY_EDDY233.E,HYY_EDDY233.wind_dir,HYY_EDDY233.CO2_storage_flux,HYY_EDDY233.H,HYY_META.T672,HYY_EDDY233.LE_storage_flux,HYY_EDDY233.MO_length_460,HYY_EDDY233.Qc_F_c,HYY_EDDY233.Qc_LE,HYY_EDDY233.Qc_tau,HYY_EDDY233.U,HYY_EDDY233.u_star,HYY_META.T84,HYY_EDDYMAST.u_star_270,HYY_META.T336,datetime,VAR_EDDY.H,VAR_EDDY.LE,VAR_EDDY.E,VAR_EDDY.F_c,VAR_EDDY.tau,VAR_EDDY.u_star,VAR_EDDY.MO_length,VAR_EDDY.U,VAR_EDDY.wind_dir,VAR_EDDY.Qc_H,VAR_EDDY.Qc_LE,VAR_EDDY.Qc_F_c,VAR_EDDY.Qc_tau,VAR_EDDY.CO2_storage_flux,VAR_EDDY.H_storage_flux,VAR_EDDY.LE_storage_flux,VAR_META.TDRY3,VAR_META.TDRY2,VAR_META.TDRY1,VAR_META.TDRY0
0.60602,,,,,1041.63696,-3.14167,,-3.42367,,,,,-0.07816,,-3.237,0.34073,,,,,,,,0.46745,-3.20167,2023-11-03T02:00:00.0,,,,,,0.46745,1041.63696,,,,,,,-0.07816,0.60602,0.34073,-3.14167,-3.14167,-3.20167,-3.42367
1.40767,,,,,500.59909,-3.07467,,-3.365,,,,,0.17207,,-3.19567,0.83986,,,,,,,,0.36824,-3.135,2023-11-03T02:30:00.0,,,,,,0.36824,500.59909,,,,,,,0.17207,1.40767,0.83986,-3.07467,-3.07467,-3.135,-3.365
0.56077,,,,,777.96832,-3.04167,,-3.33833,,,,,0.09991,,-3.15967,0.26672,,,,,,,,0.34769,-3.117,2023-11-03T03:00:00.0,,,,,,0.34769,777.96832,,,,,,,0.09991,0.56077,0.26672,-3.04167,-3.04167,-3.117,-3.33833
-0.20005,,,,,982.01837,-3.021,,-3.32,,,,,0.29729,,-3.14767,0.01122,,,,,,,,0.31112,-3.101,2023-11-03T03:30:00.0,,,,,,0.31112,982.01837,,,,,,,0.29729,-0.20005,0.01122,-3.021,-3.021,-3.101,-3.32
0.61316,,,,,1156.63501,-3.02333,,-3.31733,,,,,0.04611,,-3.15367,0.45592,,,,,,,,0.44513,-3.10033,2023-11-03T04:00:00.0,,,,,,0.44513,1156.63501,,,,,,,0.04611,0.61316,0.45592,-3.02333,-3.02333,-3.10033,-3.31733
0.81652,,,,,1001.24402,-2.94133,,-3.26633,,,,,0.04332,,-3.14433,-0.23936,,,,,,,,0.46512,-3.017,2023-11-03T04:30:00.0,,,,,,0.46512,1001.24402,,,,,,,0.04332,0.81652,-0.23936,-2.94133,-2.94133,-3.017,-3.26633
0.02396,,,,,648.96448,-2.92667,,-3.273,,,,,0.14214,,-3.19567,-1.05856,,,,,,,,0.44079,-2.999,2023-11-03T05:00:00.0,,,,,,0.44079,648.96448,,,,,,,0.14214,0.02396,-1.05856,-2.92667,-2.92667,-2.999,-3.273
-0.97454,,,,,659.83759,-2.94733,,-3.314,,,,,0.05853,,-3.25433,-1.37776,,,,,,,,0.4772,-3.018,2023-11-03T05:30:00.0,,,,,,0.4772,659.83759,,,,,,,0.05853,-0.97454,-1.37776,-2.94733,-2.94733,-3.018,-3.314
-3.3517,,,,,556.02771,-3.00333,,-3.35367,,,,,0.02698,,-3.29867,-2.2586,,,,,,,,0.52098,-3.05167,2023-11-03T06:00:00.0,,,,,,0.52098,556.02771,,,,,,,0.02698,-3.3517,-2.2586,-3.00333,-3.00333,-3.05167,-3.35367
0.79313,,,,,547.97803,-3.12767,,-3.44667,,,,,-0.17784,,-3.41533,-0.32782,,,,,,,,0.59247,-3.13967,2023-11-03T06:30:00.0,,,,,,0.59247,547.97803,,,,,,,-0.17784,0.79313,-0.32782,-3.12767,-3.12767,-3.13967,-3.44667
0.86481,,,,,,-3.07667,,-3.457,,,,,-0.03001,,-3.449,0.41624,,,,,,,,0.58121,-3.13167,2023-11-03T07:00:00.0,,,,,,0.58121,,,,,,,,-0.03001,0.86481,0.41624,-3.07667,-3.07667,-3.13167,-3.457
0.1022,,,,,1445.46399,-3.05067,,-3.39833,,,,,-0.19337,,-3.42067,-0.48658,,,,,,,,0.71371,-3.09433,2023-11-03T07:30:00.0,,,,,,0.71371,1445.46399,,,,,,,-0.19337,0.1022,-0.48658,-3.05067,-3.05067,-3.09433,-3.39833
2.17401,,,,,1371.08704,-2.99833,,-3.31833,,,,,-0.00449,,-3.38133,1.29239,,,,,,,,0.77194,-3.04367,2023-11-03T08:00:00.0,,,,,,0.77194,1371.08704,,,,,,,-0.00449,2.17401,1.29239,-2.99833,-2.99833,-3.04367,-3.31833
3.22931,,,,,2043.47803,-2.862,,-3.212,,,,,0.02159,,-3.25933,2.22281,,,,,,,,0.78106,-2.93767,2023-11-03T08:30:00.0,,,,,,0.78106,2043.47803,,,,,,,0.02159,3.22931,2.22281,-2.862,-2.862,-2.93767,-3.212
3.29536,,,,,8651.71289,-2.675,,-3.03067,,,,,-0.03916,,-3.04067,1.76733,,,,,,,,0.75801,-2.75667,2023-11-03T09:00:00.0,,,,,,0.75801,8651.71289,,,,,,,-0.03916,3.29536,1.76733,-2.675,-2.675,-2.75667,-3.03067
3.67175,,,,,3461.41992,-2.507,,-2.85333,,,,,-0.00076,,-2.81167,2.20951,,,,,,,,0.84313,-2.58633,2023-11-03T09:30:00.0,,,,,,0.84313,3461.41992,,,,,,,-0.00076,3.67175,2.20951,-2.507,-2.507,-2.58633,-2.85333
3.24204,,,,,2398.78491,-2.30533,,-2.65133,,,,,0.05834,,-2.59667,1.26438,,,,,,,,0.83701,-2.387,2023-11-03T10:00:00.0,,,,,,0.83701,2398.78491,,,,,,,0.05834,3.24204,1.26438,-2.30533,-2.30533,-2.387,-2.65133
1.1111,,,,,6348.4082,-2.19733,,-2.56267,,,,,0.25314,,-2.516,1.37599,,,,,,,,0.88157,-2.28733,2023-11-03T10:30:00.0,,,,,,0.88157,6348.4082,,,,,,,0.25314,1.1111,1.37599,-2.19733,-2.19733,-2.28733,-2.56267
1.82378,,,,,9185.63867,-2.11733,,-2.49967,,,,,0.24427,,-2.45267,1.27512,,,,,,,,0.83323,-2.21533,2023-11-03T11:00:00.0,,,,,,0.83323,9185.63867,,,,,,,0.24427,1.82378,1.27512,-2.11733,-2.11733,-2.21533,-2.49967
0.94206,,,,,-168951.79688,-2.04867,,-2.416,,,,,0.10977,,-2.361,1.63733,,,,,,,,0.82208,-2.14367,2023-11-03T11:30:00.0,,,,,,0.82208,-168951.79688,,,,,,,0.10977,0.94206,1.63733,-2.04867,-2.04867,-2.14367,-2.416
2.27747,,,,,-1672.45398,-1.94467,,-2.33667,,,,,-0.02347,,-2.288,1.60048,,,,,,,,0.91705,-2.06033,2023-11-03T12:00:00.0,,,,,,0.91705,-1672.45398,,,,,,,-0.02347,2.27747,1.60048,-1.94467,-1.94467,-2.06033,-2.33667
1.89253,,,,,-1309.70105,-1.858,,-2.272,,,,,-0.03819,,-2.22667,0.21302,,,,,,,,0.88641,-1.984,2023-11-03T12:30:00.0,,,,,,0.88641,-1309.70105,,,,,,,-0.03819,1.89253,0.21302,-1.858,-1.858,-1.984,-2.272
3.39086,,,,,-2461.2439,-1.755,,-2.16567,,,,,-0.02575,,-2.12967,2.21719,,,,,,,,0.81853,-1.884,2023-11-03T13:00:00.0,,,,,,0.81853,-2461.2439,,,,,,,-0.02575,3.39086,2.21719,-1.755,-1.755,-1.884,-2.16567
3.01524,,,,,189680.20312,-1.552,,-1.95867,,,,,-0.1643,,-1.911,3.42551,,,,,,,,0.8494,-1.67533,2023-11-03T13:30:00.0,,,,,,0.8494,189680.20312,,,,,,,-0.1643,3.01524,3.42551,-1.552,-1.552,-1.67533,-1.95867
3.66063,,,,,-2286.29297,-1.435,,-1.81833,,,,,-0.38375,,-1.76333,3.14501,,,,,,,,0.90737,-1.54333,2023-11-03T14:00:00.0,,,,,,0.90737,-2286.29297,,,,,,,-0.38375,3.66063,3.14501,-1.435,-1.435,-1.54333,-1.81833
4.12671,,,,,-93940.60938,,,,,,,,-0.46929,,,2.54677,,,,,,,,0.91505,,2023-11-03T14:30:00.0,,,,,,0.91505,-93940.60938,,,,,,,-0.46929,4.12671,2.54677,,,,
1.15579,,,,,-4478.06592,,,,,,,,-0.47454,,,0.78405,,,,,,,,0.89301,,2023-11-03T15:00:00.0,,,,,,0.89301,-4478.06592,,,,,,,-0.47454,1.15579,0.78405,,,,
0.36869,,,,,-4776.40576,,,,,,,,-0.14574,,,0.42909,,,,,,,,0.849,,2023-11-03T15:30:00.0,,,,,,0.849,-4776.40576,,,,,,,-0.14574,0.36869,0.42909,,,,
-0.51707,,,,,-3891.90503,,,,,,,,-0.08994,,,0.29212,,,,,,,,0.81257,,2023-11-03T16:00:00.0,,,,,,0.81257,-3891.90503,,,,,,,-0.08994,-0.51707,0.29212,,,,
3.08694,,,,,-15661.94043,,,,,,,,-0.08242,,,1.75928,,,,,,,,0.82726,,2023-11-03T16:30:00.0,,,,,,0.82726,-15661.94043,,,,,,,-0.08242,3.08694,1.75928,,,,
3.99669,,,,,3021.49902,,,,,,,,0.03167,,,2.48178,,,,,,,,0.89608,,2023-11-03T17:00:00.0,,,,,,0.89608,3021.49902,,,,,,,0.03167,3.99669,2.48178,,,,
4.76504,,,,,-3814.89893,,,,,,,,-0.01554,,,4.61378,,,,,,,,0.90118,,2023-11-03T17:30:00.0,,,,,,0.90118,-3814.89893,,,,,,,-0.01554,4.76504,4.61378,,,,
1.82854,,,,,-47524.57031,,,,,,,,0.02872,,,2.39814,,,,,,,,0.96945,,2023-11-03T18:00:00.0,,,,,,0.96945,-47524.57031,,,,,,,0.02872,1.82854,2.39814,,,,
2.92408,,,,,10528.26953,,,,,,,,0.05277,,,2.37542,,,,,,,,0.87189,,2023-11-03T18:30:00.0,,,,,,0.87189,10528.26953,,,,,,,0.05277,2.92408,2.37542,,,,
2.87674,,,,,1148.63794,,,,,,,,0.00573,,,2.2532,,,,,,,,0.83657,,2023-11-03T19:00:00.0,,,,,,0.83657,1148.63794,,,,,,,0.00573,2.87674,2.2532,,,,
1.18251,,,,,2035.297,,,,,,,,-0.01583,,,0.8941,,,,,,,,0.73927,,2023-11-03T19:30:00.0,,,,,,0.73927,2035.297,,,,,,,-0.01583,1.18251,0.8941,,,,
0.34918,,,,,4256.39209,,,,,,,,-0.04732,,,1.05678,,,,,,,,0.91662,,2023-11-03T20:00:00.0,,,,,,0.91662,4256.39209,,,,,,,-0.04732,0.34918,1.05678,,,,
0.79195,,,,,885.7265,,,,,,,,0.04171,,,0.76897,,,,,,,,0.99736,,2023-11-03T20:30:00.0,,,,,,0.99736,885.7265,,,,,,,0.04171,0.79195,0.76897,,,,
0.81862,,,,,2149.29907,,,,,,,,0.09073,,,1.25948,,,,,,,,0.95141,,2023-11-03T21:00:00.0,,,,,,0.95141,2149.29907,,,,,,,0.09073,0.81862,1.25948,,,,
0.98788,,,,,1228.73999,,,,,,,,0.11473,,,0.91306,,,,,,,,0.86704,,2023-11-03T21:30:00.0,,,,,,0.86704,1228.73999,,,,,,,0.11473,0.98788,0.91306,,,,
2.08633,,,,,1262.81995,,,,,,,,0.17798,,,1.83296,,,,,,,,0.90451,,2023-11-03T22:00:00.0,,,,,,0.90451,1262.81995,,,,,,,0.17798,2.08633,1.83296,,,,
1.59815,,,,,1044.72205,,,,,,,,0.20122,,,1.8327,,,,,,,,0.84395,,2023-11-03T22:30:00.0,,,,,,0.84395,1044.72205,,,,,,,0.20122,1.59815,1.8327,,,,
2.12573,,,,,947.21899,,,,,,,,0.22276,,,1.72004,,,,,,,,0.73116,,2023-11-03T23:00:00.0,,,,,,0.73116,947.21899,,,,,,,0.22276,2.12573,1.72004,,,,
2.05605,,,,,891.099,,,,,,,,0.20236,,,1.72485,,,,,,,,0.73651,,2023-11-03T23:30:00.0,,,,,,0.73651,891.099,,,,,,,0.20236,2.05605,1.72485,,,,
6.0616,,,,,845.41443,,,,,,,,0.15282,,,3.88609,,,,,,,,0.65112,,2023-11-04T00:00:00.0,,,,,,0.65112,845.41443,,,,,,,0.15282,6.0616,3.88609,,,,
3.12771,,,,,744.15887,,,,,,,,0.08949,,,3.4858,,,,,,,,0.71836,,2023-11-04T00:30:00.0,,,,,,0.71836,744.15887,,,,,,,0.08949,3.12771,3.4858,,,,
1.78475,,,,,617.39471,,,,,,,,0.10324,,,1.23209,,,,,,,,0.55786,,2023-11-04T01:00:00.0,,,,,,0.55786,617.39471,,,,,,,0.10324,1.78475,1.23209,,,,
1.39845,,,,,798.97961,,,,,,,,0.09968,,,1.61807,,,,,,,,0.57053,,2023-11-04T01:30:00.0,,,,,,0.57053,798.97961,,,,,,,0.09968,1.39845,1.61807,,,,
2.37594,,,,,378.0318,,,,,,,,0.09209,,,1.79421,,,,,,,,0.54482,,2023-11-04T02:00:00.0,,,,,,0.54482,378.0318,,,,,,,0.09209,2.37594,1.79421,,,,
3.85133,,,,,499.00189,,,,,,,,-0.00476,,,2.32464,,,,,,,,0.58972,,2023-11-04T02:30:00.0,,,,,,0.58972,499.00189,,,,,,,-0.00476,3.85133,2.32464,,,,
1.83964,,,,,715.90863,,,,,,,,-0.03383,,,2.48225,,,,,,,,0.66708,,2023-11-04T03:00:00.0,,,,,,0.66708,715.90863,,,,,,,-0.03383,1.83964,2.48225,,,,
5.90134,,,,,699.60321,,,,,,,,-0.28821,,,3.81531,,,,,,,,0.71007,,2023-11-04T03:30:00.0,,,,,,0.71007,699.60321,,,,,,,-0.28821,5.90134,3.81531,,,,
3.00434,,,,,843.8656,,,,,,,,-0.22536,,,3.18317,,,,,,,,0.71714,,2023-11-04T04:00:00.0,,,,,,0.71714,843.8656,,,,,,,-0.22536,3.00434,3.18317,,,,
2.68555,,,,,1400.47595,,,,,,,,-0.1933,,,2.36517,,,,,,,,0.88117,,2023-11-04T04:30:00.0,,,,,,0.88117,1400.47595,,,,,,,-0.1933,2.68555,2.36517,,,,
3.1631,,,,,1094.37805,,,,,,,,-0.18459,,,2.06026,,,,,,,,0.80793,,2023-11-04T05:00:00.0,,,,,,0.80793,1094.37805,,,,,,,-0.18459,3.1631,2.06026,,,,
-0.49236,,,,,1436.59802,,,,,,,,-0.02141,,,0.81609,,,,,,,,0.90008,,2023-11-04T05:30:00.0,,,,,,0.90008,1436.59802,,,,,,,-0.02141,-0.49236,0.81609,,,,
4.28272,,,,,1161.02002,,,,,,,,-0.18638,,,2.82373,,,,,,,,0.80682,,2023-11-04T06:00:00.0,,,,,,0.80682,1161.02002,,,,,,,-0.18638,4.28272,2.82373,,,,
-0.17897,,,,,1097.29602,,,,,,,,-0.10344,,,0.47969,,,,,,,,0.82426,,2023-11-04T06:30:00.0,,,,,,0.82426,1097.29602,,,,,,,-0.10344,-0.17897,0.47969,,,,
0.14038,,,,,1337.02002,,,,,,,,-0.05435,,,0.01711,,,,,,,,0.82459,,2023-11-04T07:00:00.0,,,,,,0.82459,1337.02002,,,,,,,-0.05435,0.14038,0.01711,,,,
0.07525,,,,,800.0658,,,,,,,,-0.0379,,,0.00614,,,,,,,,0.79375,,2023-11-04T07:30:00.0,,,,,,0.79375,800.0658,,,,,,,-0.0379,0.07525,0.00614,,,,
0.49528,,,,,1129.44995,,,,,,,,-0.12177,,,0.23428,,,,,,,,0.86547,,2023-11-04T08:00:00.0,,,,,,0.86547,1129.44995,,,,,,,-0.12177,0.49528,0.23428,,,,
0.85243,,,,,1494.79602,,,,,,,,-0.19212,,,1.14508,,,,,,,,0.87873,,2023-11-04T08:30:00.0,,,,,,0.87873,1494.79602,,,,,,,-0.19212,0.85243,1.14508,,,,
2.0746,,,,,2438.88989,,,,,,,,-0.24035,,,1.28645,,,,,,,,1.09802,,2023-11-04T09:00:00.0,,,,,,1.09802,2438.88989,,,,,,,-0.24035,2.0746,1.28645,,,,
-0.16674,,,,,3369.47095,,,,,,,,-0.13122,,,0.51847,,,,,,,,1.08568,,2023-11-04T09:30:00.0,,,,,,1.08568,3369.47095,,,,,,,-0.13122,-0.16674,0.51847,,,,
-1.01019,,,,,-6668.16797,,,,,,,,0.00587,,,-1.1449,,,,,,,,1.11673,,2023-11-04T10:00:00.0,,,,,,1.11673,-6668.16797,,,,,,,0.00587,-1.01019,-1.1449,,,,
-2.61709,,,,,8269.10645,,,,,,,,-0.00503,,,-2.01521,,,,,,,,1.09788,,2023-11-04T10:30:00.0,,,,,,1.09788,8269.10645,,,,,,,-0.00503,-2.61709,-2.01521,,,,
-3.13001,,,,,2051.98291,,,,,,,,0.05483,,,-2.68473,,,,,,,,1.02854,,2023-11-04T11:00:00.0,,,,,,1.02854,2051.98291,,,,,,,0.05483,-3.13001,-2.68473,,,,
-1.90954,,,,,2951.47192,,,,,,,,-0.04003,,,-1.86414,,,,,,,,1.17796,,2023-11-04T11:30:00.0,,,,,,1.17796,2951.47192,,,,,,,-0.04003,-1.90954,-1.86414,,,,
-1.96541,,,,,-22088.41016,,,,,,,,-0.04568,,,-1.29227,,,,,,,,1.02395,,2023-11-04T12:00:00.0,,,,,,1.02395,-22088.41016,,,,,,,-0.04568,-1.96541,-1.29227,,,,
-0.83194,,,,,2374.63794,,,,,,,,-0.04487,,,-0.80495,,,,,,,,1.05124,,2023-11-04T12:30:00.0,,,,,,1.05124,2374.63794,,,,,,,-0.04487,-0.83194,-0.80495,,,,
3.20078,,,,,2949.17505,,,,,,,,-0.03776,,,2.05684,,,,,,,,1.0106,,2023-11-04T13:00:00.0,,,,,,1.0106,2949.17505,,,,,,,-0.03776,3.20078,2.05684,,,,
0.29183,,,,,-48333.44922,,,,,,,,0.02319,,,0.89018,,,,,,,,1.13235,,2023-11-04T13:30:00.0,,,,,,1.13235,-48333.44922,,,,,,,0.02319,0.29183,0.89018,,,,
0.74303,,,,,2322.07495,,,,,,,,0.08287,,,0.35573,,,,,,,,1.01605,,2023-11-04T14:00:00.0,,,,,,1.01605,2322.07495,,,,,,,0.08287,0.74303,0.35573,,,,
0.38816,,,,,3454.19702,,,,,,,,0.11062,,,0.21299,,,,,,,,1.12307,,2023-11-04T14:30:00.0,,,,,,1.12307,3454.19702,,,,,,,0.11062,0.38816,0.21299,,,,
0.79206,,,,,3272.05005,,,,,,,,0.07385,,,0.37531,,,,,,,,1.0546,,2023-11-04T15:00:00.0,,,,,,1.0546,3272.05005,,,,,,,0.07385,0.79206,0.37531,,,,
-0.15435,,,,,2759.44604,,,,,,,,0.1196,,,0.04953,,,,,,,,1.20953,,2023-11-04T15:30:00.0,,,,,,1.20953,2759.44604,,,,,,,0.1196,-0.15435,0.04953,,,,
-1.94317,,,,,,,,,,,,,0.13975,,,-1.28695,,,,,,,,1.0661,,2023-11-04T16:00:00.0,,,,,,1.0661,,,,,,,,0.13975,-1.94317,-1.28695,,,,
0.78795,,,,,1245.05798,,,,,,,,0.15383,,,0.15852,,,,,,,,0.95753,,2023-11-04T16:30:00.0,,,,,,0.95753,1245.05798,,,,,,,0.15383,0.78795,0.15852,,,,
0.36515,,,,,14481.41016,,,,,,,,0.10766,,,0.76502,,,,,,,,1.02085,,2023-11-04T17:00:00.0,,,,,,1.02085,14481.41016,,,,,,,0.10766,0.36515,0.76502,,,,
0.35028,,,,,,,,,,,,,0.09932,,,0.75696,,,,,,,,0.98992,,2023-11-04T17:30:00.0,,,,,,0.98992,,,,,,,,0.09932,0.35028,0.75696,,,,
2.64249,,,,,2343.66699,,,,,,,,0.0412,,,0.90803,,,,,,,,0.96696,,2023-11-04T18:00:00.0,,,,,,0.96696,2343.66699,,,,,,,0.0412,2.64249,0.90803,,,,
2.30391,,,,,2006.07104,,,,,,,,0.0076,,,2.26882,,,,,,,,1.02035,,2023-11-04T18:30:00.0,,,,,,1.02035,2006.07104,,,,,,,0.0076,2.30391,2.26882,,,,
4.72464,,,,,3949.49194,,,,,,,,0.0177,,,4.04175,,,,,,,,1.13384,,2023-11-04T19:00:00.0,,,,,,1.13384,3949.49194,,,,,,,0.0177,4.72464,4.04175,,,,
2.79842,,,,,2889.8811,,,,,,,,0.05973,,,2.84018,,,,,,,,1.09956,,2023-11-04T19:30:00.0,,,,,,1.09956,2889.8811,,,,,,,0.05973,2.79842,2.84018,,,,
3.18486,,,,,1581.19495,,,,,,,,0.16918,,,2.20868,,,,,,,,1.06803,,2023-11-04T20:00:00.0,,,,,,1.06803,1581.19495,,,,,,,0.16918,3.18486,2.20868,,,,
4.49348,,,,,-1297.19604,,,,,,,,0.10132,,,3.90885,,,,,,,,0.96075,,2023-11-04T20:30:00.0,,,,,,0.96075,-1297.19604,,,,,,,0.10132,4.49348,3.90885,,,,
0.83084,,,,,2473.78198,,,,,,,,0.14109,,,1.23892,,,,,,,,1.06114,,2023-11-04T21:00:00.0,,,,,,1.06114,2473.78198,,,,,,,0.14109,0.83084,1.23892,,,,
7.88526,,,,,2423.63403,,,,,,,,-0.24799,,,6.3972,,,,,,,,1.04953,,2023-11-04T21:30:00.0,,,,,,1.04953,2423.63403,,,,,,,-0.24799,7.88526,6.3972,,,,
3.45272,,,,,,,,,,,,,-0.13251,,,2.55211,,,,,,,,1.11372,,2023-11-04T22:00:00.0,,,,,,1.11372,,,,,,,,-0.13251,3.45272,2.55211,,,,
6.69658,,,,,6524.97998,,,,,,,,-0.40738,,,5.9899,,,,,,,,1.01399,,2023-11-04T22:30:00.0,,,,,,1.01399,6524.97998,,,,,,,-0.40738,6.69658,5.9899,,,,
7.94999,,,,,,,,,,,,,-0.71229,,,6.17352,,,,,,,,1.13014,,2023-11-04T23:00:00.0,,,,,,1.13014,,,,,,,,-0.71229,7.94999,6.17352,,,,
5.9237,,,,,-578.5686,,,,,,,,-1.33912,,,6.33135,,,,,,,,0.97737,,2023-11-04T23:30:00.0,,,,,,0.97737,-578.5686,,,,,,,-1.33912,5.9237,6.33135,,,,
5.09192,,,,,-399.92941,,,,,,,,-0.9804,,,5.14796,,,,,,,,0.76509,,2023-11-05T00:00:00.0,,,,,,0.76509,-399.92941,,,,,,,-0.9804,5.09192,5.14796,,,,
0.07548,,,,,-2356.54102,,,,,,,,0.01048,,,-0.47859,,,,,,,,0.91579,,2023-11-05T00:30:00.0,,,,,,0.91579,-2356.54102,,,,,,,0.01048,0.07548,-0.47859,,,,
1.57431,,,,,-2395.13208,,,,,,,,-0.07014,,,1.12793,,,,,,,,0.78776,,2023-11-05T01:00:00.0,,,,,,0.78776,-2395.13208,,,,,,,-0.07014,1.57431,1.12793,,,,
1.59979,,,,,-243.0407,,,,,,,,-0.16556,,,1.90795,,,,,,,,0.92374,,2023-11-05T01:30:00.0,,,,,,0.92374,-243.0407,,,,,,,-0.16556,1.59979,1.90795,,,,
2.82292,,,,,,,,,,,,,-0.0331,,,2.27667,,,,,,,,0.71878,,2023-11-05T02:00:00.0,,,,,,0.71878,,,,,,,,-0.0331,2.82292,2.27667,,,,
-0.04156,,,,,,,,,,,,,0.05636,,,0.46298,,,,,,,,0.68347,,2023-11-05T02:30:00.0,,,,,,0.68347,,,,,,,,0.05636,-0.04156,0.46298,,,,
2.9769,,,,,-245.71291,,,,,,,,-0.09932,,,1.53899,,,,,,,,0.71437,,2023-11-05T03:00:00.0,,,,,,0.71437,-245.71291,,,,,,,-0.09932,2.9769,1.53899,,,,
-0.91169,,,,,-1507.61804,,,,,,,,-0.07556,,,-0.13237,,,,,,,,0.59261,,2023-11-05T03:30:00.0,,,,,,0.59261,-1507.61804,,,,,,,-0.07556,-0.91169,-0.13237,,,,
-2.26404,,,,,,,,,,,,,0.02871,,,-0.71179,,,,,,,,0.44167,,2023-11-05T04:00:00.0,,,,,,0.44167,,,,,,,,0.02871,-2.26404,-0.71179,,,,
1.77702,,,,,-256.8721,,,,,,,,0.06466,,,0.28154,,,,,,,,0.63646,,2023-11-05T04:30:00.0,,,,,,0.63646,-256.8721,,,,,,,0.06466,1.77702,0.28154,,,,
-2.03076,,,,,,,,,,,,,0.09853,,,-0.59046,,,,,,,,0.52902,,2023-11-05T05:00:00.0,,,,,,0.52902,,,,,,,,0.09853,-2.03076,-0.59046,,,,
-1.07901,,,,,-37.78669,,,,,,,,0.02935,,,-1.38648,,,,,,,,0.45852,,2023-11-05T05:30:00.0,,,,,,0.45852,-37.78669,,,,,,,0.02935,-1.07901,-1.38648,,,,
-0.78632,,,,,-56.30691,,,,,,,,-0.00378,,,-0.28973,,,,,,,,0.49536,,2023-11-05T06:00:00.0,,,,,,0.49536,-56.30691,,,,,,,-0.00378,-0.78632,-0.28973,,,,
0.02031,,,,,,,,,,,,,-0.02104,,,-0.04975,,,,,,,,0.5387,,2023-11-05T06:30:00.0,,,,,,0.5387,,,,,,,,-0.02104,0.02031,-0.04975,,,,
-0.56488,,,,,1959.45703,,,,,,,,0.19519,,,-0.94695,,,,,,,,0.47469,,2023-11-05T07:00:00.0,,,,,,0.47469,1959.45703,,,,,,,0.19519,-0.56488,-0.94695,,,,
-1.41001,,,,,263.6615,,,,,,,,0.15948,,,-1.16895,,,,,,,,0.39949,,2023-11-05T07:30:00.0,,,,,,0.39949,263.6615,,,,,,,0.15948,-1.41001,-1.16895,,,,
-3.32003,,,,,494.93759,,,,,,,,0.24656,,,-2.02899,,,,,,,,0.3636,,2023-11-05T08:00:00.0,,,,,,0.3636,494.93759,,,,,,,0.24656,-3.32003,-2.02899,,,,
-0.51286,,,,,,,,,,,,,-0.01605,,,0.27625,,,,,,,,0.26055,,2023-11-05T08:30:00.0,,,,,,0.26055,,,,,,,,-0.01605,-0.51286,0.27625,,,,
-3.62431,,,,,304.30011,,,,,,,,-0.03,,,-2.85924,,,,,,,,0.28027,,2023-11-05T09:00:00.0,,,,,,0.28027,304.30011,,,,,,,-0.03,-3.62431,-2.85924,,,,
-0.07843,,,,,262.05551,,,,,,,,-0.29594,,,-0.28685,,,,,,,,0.26017,,2023-11-05T09:30:00.0,,,,,,0.26017,262.05551,,,,,,,-0.29594,-0.07843,-0.28685,,,,
0.29051,,,,,582.32953,,,,,,,,-0.17795,,,1.0851,,,,,,,,0.31367,,2023-11-05T10:00:00.0,,,,,,0.31367,582.32953,,,,,,,-0.17795,0.29051,1.0851,,,,
2.48733,,,,,,,,,,,,,-0.4041,,,2.65859,,,,,,,,0.31053,,2023-11-05T10:30:00.0,,,,,,0.31053,,,,,,,,-0.4041,2.48733,2.65859,,,,
2.28869,,,,,-212.9704,,,,,,,,0.00754,,,0.77141,,,,,,,,0.22181,,2023-11-05T11:00:00.0,,,,,,0.22181,-212.9704,,,,,,,0.00754,2.28869,0.77141,,,,
1.7493,,,,,-59.99976,,,,,,,,-0.23847,,,3.30413,,,,,,,,0.17018,,2023-11-05T11:30:00.0,,,,,,0.17018,-59.99976,,,,,,,-0.23847,1.7493,3.30413,,,,
-0.87224,,,,,-43.90187,,,,,,,,0.44061,,,-3.20683,,,,,,,,0.23298,,2023-11-05T12:00:00.0,,,,,,0.23298,-43.90187,,,,,,,0.44061,-0.87224,-3.20683,,,,
-1.30377,,,,,95.68457,,,,,,,,0.30505,,,0.16192,,,,,,,,0.16377,,2023-11-05T12:30:00.0,,,,,,0.16377,95.68457,,,,,,,0.30505,-1.30377,0.16192,,,,
-1.85177,,,,,,,,,,,,,0.56347,,,-2.48656,,,,,,,,0.1817,,2023-11-05T13:00:00.0,,,,,,0.1817,,,,,,,,0.56347,-1.85177,-2.48656,,,,
